user_id,age,gender,height_cm,weight_kg,bmi,activity_level,nutrition_goal,recommended_category,daily_calorie_goal
1782,46,female,167.7,60.7,21.58,very_active,weight_gain,High Protein,2681
1783,33,female,145.1,90.6,43.03,very_active,weight_gain,Low Calorie,3199
1784,39,male,169.5,68.0,23.67,very_active,maintenance,High Protein,1896
1785,54,male,156.3,78.5,32.13,sedentary,maintenance,Low Calorie,1811
1786,54,female,152.5,76.3,32.81,very_active,weight_loss,Low Calorie,1589
1787,62,male,170.2,88.4,30.52,very_active,weight_gain,Low Calorie,2665
1788,38,female,166.7,58.2,20.94,very_active,weight_gain,High Protein,2830
1789,33,male,150.4,46.7,20.65,very_active,maintenance,High Protein,1925
1790,30,female,168.9,98.5,34.53,sedentary,muscle_gain,Low Calorie,2363
1791,44,male,174.7,48.8,15.99,sedentary,maintenance,High Energy,2066
1792,39,female,147.1,67.9,31.38,moderately_active,weight_loss,Low Calorie,1766
1793,43,male,165.8,84.9,30.88,moderately_active,maintenance,Low Calorie,2171
1794,38,male,162.8,96.0,36.22,very_active,maintenance,Low Calorie,1863
1795,24,male,179.3,86.7,26.97,sedentary,weight_gain,High Energy,2875
1796,57,female,155.2,95.2,39.52,very_active,weight_gain,Low Calorie,2770
1797,36,male,171.8,49.1,16.64,very_active,weight_gain,High Protein,2766
1798,33,female,165.7,63.2,23.02,very_active,muscle_gain,High Protein,2781
1799,53,female,146.1,52.7,24.69,moderately_active,weight_loss,Low Calorie,1513
1800,51,female,155.9,61.0,25.1,lightly_active,muscle_gain,High Protein,2686
1801,58,female,153.8,85.9,36.31,lightly_active,weight_gain,Low Calorie,3122
1802,39,female,152.7,57.5,24.66,lightly_active,muscle_gain,High Protein,2351
1803,31,male,161.5,73.0,27.99,very_active,maintenance,Low Calorie,2116
1804,37,male,171.8,77.3,26.19,moderately_active,muscle_gain,High Protein,2587
1805,56,female,150.1,73.9,32.8,lightly_active,maintenance,Low Calorie,1994
1806,57,male,183.0,63.8,19.05,moderately_active,weight_gain,High Protein,2729
1807,32,male,170.5,85.1,29.27,sedentary,weight_gain,Low Calorie,2865
1808,44,female,162.1,80.1,30.48,sedentary,weight_gain,Low Calorie,2707
1809,57,female,146.0,79.5,37.3,moderately_active,weight_loss,Low Calorie,1538
1810,18,male,164.5,73.8,27.27,lightly_active,muscle_gain,High Protein,2387
1811,29,male,173.5,70.1,23.29,sedentary,muscle_gain,High Protein,2765
1812,20,female,167.3,85.3,30.48,sedentary,weight_gain,Low Calorie,3035
1813,18,female,151.2,58.4,25.55,very_active,maintenance,Fiber Rich,1850
1814,35,male,177.2,49.0,15.61,very_active,weight_loss,Low Calorie,1626
1815,45,male,155.3,74.8,31.01,lightly_active,maintenance,Low Calorie,1953
1816,52,male,163.9,94.8,35.29,very_active,weight_gain,Low Calorie,3103
1817,15,female,152.6,67.4,28.94,moderately_active,maintenance,Low Calorie,2123
1818,36,male,166.8,73.3,26.35,moderately_active,muscle_gain,High Protein,2744
1819,36,male,158.2,75.9,30.33,moderately_active,maintenance,Low Calorie,1857
1820,46,male,148.2,94.1,42.84,very_active,maintenance,Low Calorie,1883
1821,19,male,176.1,82.0,26.44,sedentary,maintenance,Fiber Rich,1975
1822,27,male,176.8,87.0,27.83,lightly_active,muscle_gain,Low Calorie,2713
1823,35,female,168.0,71.0,25.16,moderately_active,weight_gain,High Energy,3084
1824,35,male,153.8,87.2,36.86,lightly_active,weight_gain,Low Calorie,3124
1825,35,male,183.4,99.0,29.43,very_active,muscle_gain,Low Calorie,2434
1826,45,female,173.0,90.9,30.37,moderately_active,weight_gain,Low Calorie,2813
1827,61,female,155.6,86.0,35.52,very_active,muscle_gain,Low Calorie,2635
1828,63,female,157.5,86.9,35.03,very_active,weight_loss,Low Calorie,1609
1829,56,female,169.2,98.6,34.44,moderately_active,weight_loss,Low Calorie,1760
1830,28,male,172.5,59.1,19.86,moderately_active,weight_loss,Low Calorie,1564
1831,65,female,156.5,75.7,30.91,lightly_active,weight_gain,Low Calorie,3132
1832,32,female,148.2,58.4,26.59,moderately_active,maintenance,Fiber Rich,2169
1833,17,female,168.4,66.5,23.45,very_active,weight_gain,High Protein,2786
1834,18,female,148.0,80.2,36.61,moderately_active,muscle_gain,Low Calorie,2648
1835,22,female,159.2,93.4,36.85,sedentary,muscle_gain,Low Calorie,2623
1836,24,male,169.8,76.6,26.57,sedentary,maintenance,Fiber Rich,1925
1837,51,female,161.4,81.3,31.21,moderately_active,weight_loss,Low Calorie,1471
1838,65,male,173.9,85.6,28.31,moderately_active,maintenance,Low Calorie,2182
1839,26,male,159.9,57.5,22.49,moderately_active,muscle_gain,High Protein,2403
1840,31,female,163.1,96.3,36.2,lightly_active,weight_loss,Low Calorie,1728
1841,42,female,156.9,71.7,29.13,sedentary,weight_loss,Low Calorie,1662
1842,16,female,162.0,99.8,38.03,moderately_active,maintenance,Low Calorie,1944
1843,55,female,147.0,49.2,22.77,sedentary,weight_loss,Low Calorie,1672
1844,47,male,179.3,49.8,15.49,very_active,weight_gain,High Protein,2574
1845,32,female,159.0,93.9,37.14,lightly_active,muscle_gain,Low Calorie,2274
1846,56,male,169.3,70.0,24.42,very_active,weight_loss,Low Calorie,1605
1847,15,female,163.7,66.4,24.78,sedentary,weight_gain,High Energy,2830
1848,24,female,152.8,57.3,24.54,moderately_active,maintenance,High Protein,2134
1849,64,male,178.4,95.9,30.13,lightly_active,weight_gain,Low Calorie,2651
1850,34,male,154.7,46.4,19.39,sedentary,weight_gain,High Energy,3053
1851,19,female,154.8,62.3,26.0,lightly_active,weight_gain,High Energy,2706
1852,25,female,157.7,59.9,24.09,lightly_active,muscle_gain,High Protein,2227
1853,43,male,152.6,97.1,41.7,sedentary,maintenance,Low Calorie,2180
1854,39,male,149.8,69.1,30.79,lightly_active,weight_gain,Low Calorie,2889
1855,20,male,183.9,72.9,21.56,sedentary,weight_gain,High Energy,2714
1856,46,male,175.4,64.7,21.03,moderately_active,maintenance,High Protein,1897
1857,20,male,177.6,64.8,20.54,moderately_active,weight_loss,Low Calorie,1633
1858,15,male,162.1,68.1,25.92,sedentary,muscle_gain,High Protein,2569
1859,19,female,158.0,91.6,36.69,moderately_active,weight_gain,Low Calorie,2586
1860,45,female,145.5,98.0,46.29,moderately_active,weight_loss,Low Calorie,1472
1861,26,male,168.9,52.0,18.23,lightly_active,weight_gain,High Energy,2981
1862,18,male,170.1,56.5,19.53,moderately_active,muscle_gain,High Protein,2624
1863,41,male,154.4,96.5,40.48,lightly_active,weight_gain,Low Calorie,2873
1864,65,male,154.0,72.4,30.53,moderately_active,maintenance,Low Calorie,2120
1865,31,female,163.7,46.6,17.39,sedentary,muscle_gain,High Protein,2229
1866,17,female,167.0,52.9,18.97,very_active,weight_loss,Low Calorie,1676
1867,63,female,163.0,73.9,27.81,lightly_active,weight_loss,Low Calorie,1407
1868,29,female,147.8,99.4,45.5,sedentary,maintenance,Low Calorie,2037
1869,49,female,158.2,92.1,36.8,sedentary,muscle_gain,Low Calorie,2687
1870,31,female,148.8,81.1,36.63,moderately_active,weight_loss,Low Calorie,1644
1871,62,female,169.9,76.4,26.47,lightly_active,weight_gain,High Energy,3027
1872,24,male,156.3,49.5,20.26,sedentary,maintenance,Balanced Diet,1944
1873,30,male,156.4,55.2,22.57,moderately_active,muscle_gain,High Protein,2673
1874,63,female,172.0,63.0,21.3,moderately_active,weight_gain,High Protein,3093
1875,62,male,181.5,66.2,20.1,sedentary,weight_gain,High Energy,2686
1876,24,male,171.5,90.9,30.91,lightly_active,weight_gain,Low Calorie,2906
1877,15,female,162.2,71.6,27.22,moderately_active,weight_gain,High Energy,3143
1878,43,female,174.8,69.9,22.88,moderately_active,maintenance,High Protein,1860
1879,56,female,168.1,95.8,33.9,moderately_active,weight_gain,Low Calorie,2761
1880,46,female,168.2,70.1,24.78,sedentary,muscle_gain,High Protein,2731
1881,19,female,168.5,68.5,24.13,sedentary,weight_gain,High Energy,2596
1882,44,male,178.7,51.6,16.16,moderately_active,weight_gain,High Protein,2855
1883,43,female,158.1,99.1,39.65,sedentary,weight_gain,Low Calorie,2907
1884,24,male,179.1,57.2,17.83,sedentary,weight_gain,High Energy,2862
1885,51,male,179.8,73.9,22.86,moderately_active,weight_gain,High Protein,3043
1886,38,male,153.9,82.4,34.79,lightly_active,weight_gain,Low Calorie,3053
1887,27,female,153.4,97.7,41.52,very_active,muscle_gain,Low Calorie,2599
1888,45,female,159.0,52.5,20.77,moderately_active,weight_loss,Low Calorie,1438
1889,60,female,161.7,62.1,23.75,sedentary,weight_loss,Low Calorie,1786
1890,23,female,149.3,90.2,40.47,lightly_active,maintenance,Low Calorie,1881
1891,40,female,162.7,58.7,22.17,moderately_active,weight_loss,Low Calorie,1515
1892,23,female,171.8,51.8,17.55,lightly_active,weight_gain,High Energy,2954
1893,58,male,158.2,63.0,25.17,sedentary,muscle_gain,High Protein,2736
1894,64,male,171.3,70.9,24.16,very_active,muscle_gain,High Protein,2327
1895,24,female,147.1,98.8,45.66,moderately_active,muscle_gain,Low Calorie,2241
1896,31,female,148.4,70.7,32.1,lightly_active,maintenance,Low Calorie,2188
1897,29,female,160.7,49.9,19.32,moderately_active,weight_gain,High Protein,3180
1898,59,female,173.9,68.2,22.55,sedentary,muscle_gain,High Protein,2482
1899,55,female,160.2,68.1,26.54,moderately_active,muscle_gain,High Protein,2285
1900,21,male,174.4,71.7,23.57,very_active,weight_gain,High Protein,3105
1901,57,female,153.0,99.9,42.68,very_active,maintenance,Low Calorie,2110
1902,17,female,163.0,77.5,29.17,sedentary,weight_loss,Low Calorie,1460
1903,38,male,169.5,84.0,29.24,very_active,maintenance,Low Calorie,2167
1904,37,male,171.9,69.2,23.42,very_active,weight_loss,Low Calorie,1604
1905,57,female,172.2,56.9,19.19,lightly_active,weight_loss,Low Calorie,1722
1906,21,female,153.8,67.7,28.62,sedentary,maintenance,Low Calorie,1929
1907,58,female,155.3,98.5,40.84,lightly_active,muscle_gain,Low Calorie,2656
1908,35,male,165.0,99.5,36.55,moderately_active,weight_gain,Low Calorie,2714
1909,62,female,157.0,64.2,26.05,lightly_active,maintenance,Fiber Rich,1845
1910,37,female,163.5,85.7,32.06,lightly_active,muscle_gain,Low Calorie,2513
1911,61,male,151.3,67.3,29.4,very_active,weight_gain,Low Calorie,2891
1912,31,male,179.7,71.7,22.2,moderately_active,maintenance,High Protein,1985
1913,25,male,159.9,51.1,19.99,moderately_active,muscle_gain,High Protein,2773
1914,40,male,170.9,49.2,16.85,sedentary,weight_loss,Low Calorie,1764
1915,31,female,149.4,63.7,28.54,moderately_active,maintenance,Low Calorie,1868
1916,21,female,170.4,85.5,29.45,moderately_active,weight_loss,Low Calorie,1565
1917,43,male,178.6,58.5,18.34,lightly_active,muscle_gain,High Protein,2226
1918,29,female,170.0,99.1,34.29,lightly_active,weight_gain,Low Calorie,2950
1919,24,male,148.5,58.4,26.48,sedentary,maintenance,Fiber Rich,2024
1920,50,female,161.5,76.2,29.22,very_active,weight_gain,Low Calorie,3031
1921,55,female,162.3,94.6,35.91,very_active,muscle_gain,Low Calorie,2572
1922,42,female,156.1,94.5,38.78,lightly_active,muscle_gain,Low Calorie,2753
1923,19,female,173.7,52.4,17.37,lightly_active,weight_gain,High Energy,2598
1924,49,female,154.4,89.4,37.5,lightly_active,muscle_gain,Low Calorie,2767
1925,44,male,158.0,91.0,36.45,very_active,maintenance,Low Calorie,2054
1926,19,female,173.6,54.4,18.05,very_active,weight_loss,Low Calorie,1577
1927,60,female,149.4,82.5,36.96,sedentary,muscle_gain,Low Calorie,2783
1928,61,female,145.8,77.9,36.65,very_active,weight_gain,Low Calorie,2905
1929,57,male,164.7,74.6,27.5,moderately_active,muscle_gain,Low Calorie,2438
1930,24,female,168.0,98.9,35.04,moderately_active,weight_loss,Low Calorie,1712
1931,60,male,175.9,77.3,24.98,sedentary,weight_loss,Low Calorie,1671
1932,61,female,149.8,55.7,24.82,lightly_active,weight_gain,High Energy,2530
1933,61,female,148.6,49.9,22.6,very_active,maintenance,High Protein,2008
1934,59,female,159.2,91.6,36.14,lightly_active,weight_loss,Low Calorie,1559
1935,26,female,166.2,93.3,33.78,very_active,weight_loss,Low Calorie,1494
1936,40,female,151.0,64.3,28.2,sedentary,muscle_gain,Low Calorie,2662
1937,48,male,157.5,93.4,37.65,sedentary,weight_loss,Low Calorie,1749
1938,21,female,150.1,98.0,43.5,sedentary,weight_loss,Low Calorie,1567
1939,34,female,145.8,94.8,44.6,moderately_active,weight_loss,Low Calorie,1488
1940,55,male,171.0,55.0,18.81,lightly_active,muscle_gain,High Protein,2299
1941,53,male,161.8,54.7,20.89,very_active,weight_gain,High Protein,3019
1942,43,male,149.1,47.1,21.19,sedentary,muscle_gain,High Protein,2498
1943,37,male,173.3,77.5,25.81,lightly_active,weight_loss,Low Calorie,1654
1944,53,male,153.7,78.7,33.31,moderately_active,maintenance,Low Calorie,2137
1945,65,female,158.4,51.4,20.49,sedentary,muscle_gain,High Protein,2452
1946,24,female,152.2,90.0,38.85,lightly_active,maintenance,Low Calorie,1821
1947,18,female,172.5,95.7,32.16,sedentary,weight_loss,Low Calorie,1739
1948,48,female,161.9,83.6,31.89,very_active,weight_gain,Low Calorie,2789
1949,23,female,158.4,55.9,22.28,very_active,maintenance,High Protein,2022
1950,20,female,159.7,72.0,28.23,moderately_active,maintenance,Low Calorie,2112
1951,34,female,159.9,88.2,34.5,moderately_active,weight_loss,Low Calorie,1670
1952,27,male,183.0,61.9,18.48,lightly_active,muscle_gain,High Protein,2249
1953,18,male,183.8,66.2,19.6,moderately_active,weight_loss,Low Calorie,1750
1954,62,female,160.3,91.7,35.69,moderately_active,weight_loss,Low Calorie,1509
1955,44,male,183.1,94.1,28.07,moderately_active,weight_loss,Low Calorie,1765
1956,46,male,155.6,80.2,33.12,sedentary,weight_loss,Low Calorie,1595
1957,59,male,152.3,61.0,26.3,lightly_active,muscle_gain,High Protein,2381
1958,29,female,156.2,91.1,37.34,sedentary,weight_gain,Low Calorie,2645
1959,54,male,172.7,93.5,31.35,very_active,muscle_gain,Low Calorie,2409
1960,41,female,165.7,67.9,24.73,very_active,maintenance,High Protein,1942
1961,64,male,166.1,78.0,28.27,very_active,weight_loss,Low Calorie,1756
1962,23,female,164.9,57.3,21.07,sedentary,weight_loss,Low Calorie,1481
1963,19,female,150.5,63.0,27.81,moderately_active,maintenance,Low Calorie,1945
1964,33,female,170.7,59.4,20.39,sedentary,maintenance,Balanced Diet,1903
1965,50,male,179.3,56.0,17.42,sedentary,maintenance,High Energy,2045
1966,22,male,156.5,90.8,37.07,lightly_active,weight_loss,Low Calorie,1790
1967,30,male,164.1,65.4,24.29,lightly_active,maintenance,Balanced Diet,2105
1968,57,male,182.5,87.2,26.18,lightly_active,weight_gain,High Energy,2825
1969,51,male,148.5,53.4,24.22,moderately_active,weight_gain,High Protein,2858
1970,27,female,172.0,48.1,16.26,very_active,weight_gain,High Protein,2798
1971,29,male,154.8,55.7,23.24,very_active,weight_loss,Low Calorie,1625
1972,30,male,170.3,60.8,20.96,lightly_active,weight_gain,High Energy,3060
1973,18,female,148.3,48.6,22.1,sedentary,weight_gain,High Energy,2829
1974,17,female,149.3,50.7,22.75,lightly_active,weight_loss,Low Calorie,1595
1975,51,male,150.2,66.3,29.39,sedentary,weight_gain,Low Calorie,3143
1976,51,male,168.2,46.1,16.29,very_active,maintenance,High Protein,1944
1977,43,female,172.3,58.1,19.57,very_active,muscle_gain,High Protein,2553
1978,45,female,172.6,53.4,17.93,moderately_active,weight_gain,High Protein,2647
1979,55,female,166.9,98.0,35.18,very_active,muscle_gain,Low Calorie,2364
1980,62,female,145.6,89.3,42.12,lightly_active,weight_loss,Low Calorie,1635
1981,60,female,171.4,91.8,31.25,very_active,weight_gain,Low Calorie,3141
1982,28,female,173.3,68.2,22.71,very_active,maintenance,High Protein,2175
1983,43,female,173.6,70.5,23.39,moderately_active,muscle_gain,High Protein,2608
1984,61,male,167.6,58.5,20.83,lightly_active,weight_gain,High Energy,3175
1985,44,female,161.4,87.0,33.4,very_active,muscle_gain,Low Calorie,2514
1986,40,male,153.2,51.0,21.73,very_active,muscle_gain,High Protein,2622
1987,27,male,156.0,75.3,30.94,lightly_active,maintenance,Low Calorie,2064
1988,26,female,173.3,46.3,15.42,lightly_active,maintenance,High Energy,2090
1989,32,male,184.4,82.4,24.23,lightly_active,maintenance,Balanced Diet,2094
1990,24,male,163.2,70.8,26.58,lightly_active,maintenance,Fiber Rich,1961
1991,58,male,151.6,48.6,21.15,sedentary,weight_loss,Low Calorie,1427
1992,20,female,154.4,94.6,39.68,lightly_active,weight_gain,Low Calorie,2718
1993,19,female,155.9,95.0,39.09,very_active,maintenance,Low Calorie,1973
1994,33,male,159.2,89.1,35.16,lightly_active,weight_gain,Low Calorie,2667
1995,22,female,161.0,79.0,30.48,lightly_active,maintenance,Low Calorie,2158
1996,59,female,170.4,58.7,20.22,sedentary,weight_gain,High Energy,2955
1997,63,male,149.5,93.4,41.79,very_active,maintenance,Low Calorie,2044
1998,64,male,148.7,82.8,37.45,moderately_active,maintenance,Low Calorie,2099
1999,43,male,181.1,98.4,30.0,moderately_active,muscle_gain,Low Calorie,2287
2000,19,female,150.3,79.3,35.1,very_active,weight_gain,Low Calorie,2613
